Date;Time;neighbourhood0_LightingFull_activePower_sum;neighbourhood1_LightingFull_activePower_sum;neighbourhood2_LightingFull_activePower_sum;neighbourhood3_LightingFull_activePower_sum;neighbourhood4_LightingFull_activePower_sum;neighbourhood5_LightingFull_activePower_sum;neighbourhood0_RefrigeratorFull_activePower_sum;neighbourhood1_RefrigeratorFull_activePower_sum;neighbourhood2_RefrigeratorFull_activePower_sum;neighbourhood3_RefrigeratorFull_activePower_sum;neighbourhood4_RefrigeratorFull_activePower_sum;neighbourhood5_RefrigeratorFull_activePower_sum;neighbourhood0_FreezerFull_activePower_sum;neighbourhood1_FreezerFull_activePower_sum;neighbourhood2_FreezerFull_activePower_sum;neighbourhood3_FreezerFull_activePower_sum;neighbourhood4_FreezerFull_activePower_sum;neighbourhood5_FreezerFull_activePower_sum;
15/01/1995;00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;6926,000000000003;61476,800000000265;11473,799999999988;29441,199999999943;35934,79999999993;17318,799999999974;6105,600000000001;46990,40000000008;9890,4;26539,19999999996;29106,39999999995;14248,799999999988;
15/01/1995;00:00:10;0,0;0,0;0,0;0,0;0,0;0,0;6926,000000000003;61260,60000000026;11473,799999999988;29441,199999999943;36150,99999999993;17318,799999999974;6105,600000000001;47281,60000000008;9890,4;26247,99999999996;29397,59999999995;13666,39999999999;
15/01/1995;00:00:20;0,0;0,0;0,0;0,0;0,0;0,0;6926,000000000003;61260,60000000025;11473,799999999988;29657,399999999943;35934,79999999993;17102,599999999973;5814,4000000000015;47572,80000000008;9890,4;26247,99999999996;29397,59999999995;13666,39999999999;
15/01/1995;00:00:30;0,0;0,0;0,0;0,0;0,0;0,0;6926,000000000003;61260,60000000025;11473,799999999988;29441,199999999943;35934,79999999993;17102,599999999973;5814,4000000000015;47281,600000000086;9890,4;25956,79999999996;29397,59999999995;13666,39999999999;
15/01/1995;00:00:40;0,0;0,0;0,0;0,0;0,0;0,0;6926,000000000003;61476,800000000265;11473,799999999988;29441,199999999943;35934,79999999993;17102,599999999973;5814,4000000000015;46990,40000000008;9599,2;25956,79999999996;29688,799999999952;13666,39999999999;
15/01/1995;00:00:50;0,0;0,0;0,0;0,0;0,0;0,0;6926,000000000003;61476,800000000265;11257,599999999988;29224,99999999995;35718,599999999926;16886,399999999972;5814,4000000000015;46990,40000000008;9599,2;25956,79999999996;29688,799999999952;13666,39999999999;
15/01/1995;00:01:00;0,0;0,0;0,0;0,0;0,0;0,0;6926,000000000003;61044,40000000027;11257,599999999988;28576,399999999947;35718,599999999926;16670,19999999997;5523,200000000002;46990,40000000008;9599,2;26247,99999999996;29688,799999999952;13666,39999999999;
15/01/1995;00:01:10;0,0;0,0;0,0;0,0;0,0;0,0;6926,000000000003;60395,80000000027;11041,39999999999;28792,599999999948;35502,39999999992;16886,399999999972;5523,200000000002;46699,200000000084;9308,0;26247,99999999996;29688,799999999952;13957,599999999988;
15/01/1995;00:01:20;0,0;0,0;0,0;0,0;0,0;0,0;6926,000000000003;59963,40000000027;10825,19999999999;28792,599999999948;35069,99999999993;16670,199999999975;5523,200000000002;46116,800000000076;9016,8;25956,79999999996;29688,799999999952;13957,599999999988;
15/01/1995;00:01:30;0,0;0,0;0,0;0,0;0,0;0,0;6926,000000000003;59747,20000000027;10825,19999999999;28792,599999999948;35069,99999999993;16453,999999999975;5523,200000000002;46408,00000000009;9016,8;26247,99999999996;29688,799999999952;13957,599999999988;
