Date;Time;neighbourhood0_LightingFull_activePower_sum;neighbourhood1_LightingFull_activePower_sum;neighbourhood2_LightingFull_activePower_sum;neighbourhood3_LightingFull_activePower_sum;neighbourhood4_LightingFull_activePower_sum;neighbourhood5_LightingFull_activePower_sum;neighbourhood0_RefrigeratorFull_activePower_sum;neighbourhood1_RefrigeratorFull_activePower_sum;neighbourhood2_RefrigeratorFull_activePower_sum;neighbourhood3_RefrigeratorFull_activePower_sum;neighbourhood4_RefrigeratorFull_activePower_sum;neighbourhood5_RefrigeratorFull_activePower_sum;neighbourhood0_FreezerFull_activePower_sum;neighbourhood1_FreezerFull_activePower_sum;neighbourhood2_FreezerFull_activePower_sum;neighbourhood3_FreezerFull_activePower_sum;neighbourhood4_FreezerFull_activePower_sum;neighbourhood5_FreezerFull_activePower_sum;
15/01/1995;00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;5845,000000000004;59747,20000000026;9528,0;29657,39999999993;34853,79999999995;16886,399999999976;5232,000000000002;48737,60000000009;10763,999999999996;25083,199999999957;27650,399999999958;15122,399999999983;
15/01/1995;00:00:10;0,0;0,0;0,0;0,0;0,0;0,0;5845,000000000004;59747,20000000026;9528,0;29657,39999999993;35069,999999999956;16670,199999999975;5232,000000000002;48155,2000000001;10763,999999999996;24791,999999999956;27941,59999999996;15122,399999999983;
15/01/1995;00:00:20;0,0;0,0;0,0;0,0;0,0;0,0;5845,000000000004;59531,00000000026;9311,8;29441,19999999993;34853,79999999995;16670,199999999975;5232,000000000002;47864,0000000001;10763,999999999996;25083,199999999957;27941,59999999996;15122,399999999983;
15/01/1995;00:00:30;0,0;0,0;0,0;0,0;0,0;0,0;5845,000000000004;59531,00000000026;9095,599999999999;29441,19999999993;34853,79999999995;16886,399999999976;5232,000000000002;47864,00000000009;11055,199999999995;25665,59999999996;27941,59999999996;15122,399999999983;
15/01/1995;00:00:40;0,0;0,0;0,0;0,0;0,0;0,0;5845,000000000004;59314,80000000027;9095,599999999999;29224,99999999993;34421,39999999995;16670,199999999975;5232,000000000002;47864,00000000009;11055,199999999995;25665,59999999996;27941,59999999996;15122,399999999983;
15/01/1995;00:00:50;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000004;59098,600000000275;9095,599999999999;29657,39999999993;34421,39999999995;16453,999999999975;5232,000000000002;47864,00000000009;11055,199999999995;25956,79999999996;27941,59999999996;14831,199999999986;
15/01/1995;00:01:00;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000004;58666,20000000027;9095,599999999999;29873,59999999993;34205,199999999946;16453,999999999975;5232,000000000002;47572,800000000076;11055,199999999995;25665,59999999996;27650,399999999958;14831,199999999986;
15/01/1995;00:01:10;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000004;58450,00000000028;9311,800000000001;29873,59999999993;34205,199999999946;16237,799999999974;5232,000000000002;47864,00000000007;11055,199999999995;25956,799999999956;27650,399999999958;14539,999999999985;
15/01/1995;00:01:20;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000004;58233,800000000265;9311,800000000001;30089,79999999993;34421,39999999995;16237,799999999974;5232,000000000002;47864,00000000007;11055,199999999995;25956,799999999956;27650,399999999958;14539,999999999985;
15/01/1995;00:01:30;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000004;58233,800000000265;9744,2;30089,79999999993;34853,79999999995;16237,799999999974;5232,000000000002;47572,800000000076;10763,999999999996;25956,799999999956;27650,399999999958;14539,999999999985;
