Date;Time;neighbourhood0_LightingFull_activePower_sum;neighbourhood1_LightingFull_activePower_sum;neighbourhood2_LightingFull_activePower_sum;neighbourhood3_LightingFull_activePower_sum;neighbourhood4_LightingFull_activePower_sum;neighbourhood5_LightingFull_activePower_sum;neighbourhood0_RefrigeratorFull_activePower_sum;neighbourhood1_RefrigeratorFull_activePower_sum;neighbourhood2_RefrigeratorFull_activePower_sum;neighbourhood3_RefrigeratorFull_activePower_sum;neighbourhood4_RefrigeratorFull_activePower_sum;neighbourhood5_RefrigeratorFull_activePower_sum;neighbourhood0_FreezerFull_activePower_sum;neighbourhood1_FreezerFull_activePower_sum;neighbourhood2_FreezerFull_activePower_sum;neighbourhood3_FreezerFull_activePower_sum;neighbourhood4_FreezerFull_activePower_sum;neighbourhood5_FreezerFull_activePower_sum;
15/01/1995;00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;6709,800000000003;60828,200000000266;8663,200000000003;30305,99999999994;32691,79999999992;17318,799999999974;5523,200000000002;48155,2000000001;11928,799999999996;26247,999999999953;30853,59999999996;15122,39999999999;
15/01/1995;00:00:10;0,0;0,0;0,0;0,0;0,0;0,0;6709,800000000003;60612,00000000027;8663,200000000003;30522,199999999943;32691,79999999992;17534,999999999975;5232,000000000002;48155,2000000001;11928,799999999996;26247,999999999953;31144,799999999956;15122,39999999999;
15/01/1995;00:00:20;0,0;0,0;0,0;0,0;0,0;0,0;6709,800000000003;60828,20000000027;8663,200000000003;30305,99999999994;32691,79999999992;17102,599999999977;5232,000000000002;48446,400000000096;11928,799999999996;26247,999999999953;31144,799999999956;15413,59999999999;
15/01/1995;00:00:30;0,0;0,0;0,0;0,0;0,0;0,0;6709,800000000003;60612,00000000027;8663,200000000003;30305,99999999994;32691,79999999992;16886,399999999976;5232,000000000002;48446,400000000096;11637,599999999999;26539,199999999953;31144,799999999956;15413,59999999999;
15/01/1995;00:00:40;0,0;0,0;0,0;0,0;0,0;0,0;6709,800000000003;60395,80000000027;8663,200000000003;30089,79999999994;32691,79999999992;16453,999999999975;5232,000000000002;48446,400000000096;11637,599999999999;26539,199999999953;31144,799999999956;15413,59999999999;
15/01/1995;00:00:50;0,0;0,0;0,0;0,0;0,0;0,0;6709,800000000003;59963,40000000028;9095,6;29873,59999999994;32259,399999999918;16453,999999999975;5232,000000000002;48155,2000000001;11637,599999999999;26830,399999999958;30853,59999999996;15413,59999999999;
15/01/1995;00:01:00;0,0;0,0;0,0;0,0;0,0;0,0;6709,800000000003;59314,80000000028;8879,400000000001;29657,39999999994;32043,199999999917;16453,999999999975;5232,000000000002;48155,2000000001;11637,599999999999;26539,199999999957;31144,79999999996;15413,59999999999;
15/01/1995;00:01:10;0,0;0,0;0,0;0,0;0,0;0,0;6709,800000000003;59314,80000000028;8663,200000000004;29657,39999999994;32259,399999999918;16237,799999999976;5232,000000000002;47864,000000000095;11928,799999999996;26830,399999999958;31144,79999999996;15413,59999999999;
15/01/1995;00:01:20;0,0;0,0;0,0;0,0;0,0;0,0;6709,800000000003;59531,000000000284;8663,200000000004;29657,39999999994;32043,199999999917;16237,799999999976;5232,000000000002;47864,000000000095;12219,999999999995;26539,199999999957;30853,59999999996;15704,79999999999;
15/01/1995;00:01:30;0,0;0,0;0,0;0,0;0,0;0,0;6493,600000000002;59314,80000000029;8663,200000000004;29873,59999999994;31826,99999999992;16237,799999999976;5523,200000000002;47572,80000000009;12219,999999999995;26247,999999999956;30853,59999999996;15995,999999999987;
