Date;Time;neighbourhood0_LightingFull_activePower_sum;neighbourhood1_LightingFull_activePower_sum;neighbourhood2_LightingFull_activePower_sum;neighbourhood3_LightingFull_activePower_sum;neighbourhood4_LightingFull_activePower_sum;neighbourhood5_LightingFull_activePower_sum;neighbourhood0_RefrigeratorFull_activePower_sum;neighbourhood1_RefrigeratorFull_activePower_sum;neighbourhood2_RefrigeratorFull_activePower_sum;neighbourhood3_RefrigeratorFull_activePower_sum;neighbourhood4_RefrigeratorFull_activePower_sum;neighbourhood5_RefrigeratorFull_activePower_sum;neighbourhood0_FreezerFull_activePower_sum;neighbourhood1_FreezerFull_activePower_sum;neighbourhood2_FreezerFull_activePower_sum;neighbourhood3_FreezerFull_activePower_sum;neighbourhood4_FreezerFull_activePower_sum;neighbourhood5_FreezerFull_activePower_sum;
15/01/1995;00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;5412,600000000002;57585,20000000027;13203,39999999999;31603,199999999943;34421,399999999936;16453,999999999978;4649,6;45534,400000000096;8725,6;26830,39999999996;29688,79999999995;15704,799999999992;
15/01/1995;00:00:10;0,0;0,0;0,0;0,0;0,0;0,0;5412,600000000002;57369,00000000027;12987,199999999992;31603,199999999943;34205,19999999993;16021,599999999977;4649,6;45825,60000000009;8725,6;26539,19999999996;29688,79999999995;15704,799999999992;
15/01/1995;00:00:20;0,0;0,0;0,0;0,0;0,0;0,0;5412,600000000002;56504,20000000028;12987,199999999992;32251,799999999945;34205,19999999993;16021,599999999977;4649,6;45534,400000000096;8725,6;26247,99999999996;29688,79999999995;15704,799999999992;
15/01/1995;00:00:30;0,0;0,0;0,0;0,0;0,0;0,0;5412,600000000002;56288,00000000028;12987,199999999992;32251,799999999945;33988,99999999993;15805,399999999976;4649,6;45825,60000000009;8725,6;26539,19999999996;29688,79999999995;15704,799999999992;
15/01/1995;00:00:40;0,0;0,0;0,0;0,0;0,0;0,0;5412,600000000002;55855,60000000028;13203,399999999992;32467,999999999945;33340,39999999993;15589,199999999975;4649,6;45825,60000000009;9016,8;26247,99999999996;29688,79999999995;15704,799999999992;
15/01/1995;00:00:50;0,0;0,0;0,0;0,0;0,0;0,0;5412,600000000002;55207,00000000026;13203,399999999992;32684,199999999946;33340,39999999993;15805,399999999976;4649,6;45825,60000000009;9016,8;26247,99999999996;29106,399999999947;15704,799999999992;
15/01/1995;00:01:00;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000003;55207,00000000026;12987,199999999992;32684,199999999946;33124,199999999924;15372,999999999982;4649,6;46116,80000000009;9016,8;25956,799999999956;28815,199999999946;15995,99999999999;
15/01/1995;00:01:10;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000003;54774,600000000246;12987,199999999992;32684,199999999946;33124,199999999924;15372,999999999982;4649,6;46116,80000000009;9016,8;25956,799999999956;28232,79999999995;15995,99999999999;
15/01/1995;00:01:20;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000003;54990,80000000025;12770,99999999999;32684,199999999946;33124,199999999924;15372,999999999982;4649,6;46116,80000000009;9016,8;25374,399999999954;28523,99999999995;16287,19999999999;
15/01/1995;00:01:30;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000003;54990,80000000025;12770,99999999999;32467,999999999945;33124,199999999924;15156,799999999981;4649,6;46408,0000000001;9016,8;25374,399999999954;28815,19999999995;16287,19999999999;
15/01/1995;00:01:40;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000003;54558,40000000024;12770,99999999999;32467,999999999945;33124,199999999924;15156,799999999981;4649,6;46408,0000000001;8725,599999999999;25374,399999999954;28815,19999999995;16578,39999999999;
15/01/1995;00:01:50;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000003;54558,40000000024;12554,799999999992;32467,999999999945;32475,599999999922;15156,799999999981;4649,6;45825,600000000086;8725,599999999999;25083,199999999953;28815,19999999995;16578,39999999999;
15/01/1995;00:02:00;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000003;54126,00000000024;12554,799999999992;32467,999999999945;32907,99999999993;15372,999999999982;4649,6;45534,400000000074;8725,599999999999;25083,199999999953;28815,19999999995;16869,59999999999;
15/01/1995;00:02:10;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000003;53909,80000000024;12770,999999999993;32467,999999999945;33124,199999999924;15372,999999999982;4649,6;46116,80000000008;8434,4;25083,199999999953;28815,19999999995;16869,59999999999;
15/01/1995;00:02:20;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000003;53909,800000000236;12770,999999999993;32467,999999999945;32907,99999999993;15372,999999999982;4649,6;46116,80000000007;8143,200000000003;25083,199999999953;29106,39999999995;16869,599999999988;
15/01/1995;00:02:30;0,0;0,0;0,0;0,0;0,0;0,0;5412,600000000003;53693,60000000023;12554,799999999992;32251,799999999945;32259,39999999992;15156,799999999981;4649,6;45825,600000000064;8143,200000000003;25083,199999999953;29688,799999999952;16869,599999999988;
15/01/1995;00:02:40;0,0;0,0;0,0;0,0;0,0;0,0;5412,600000000003;53909,80000000023;12554,799999999992;31603,199999999943;32259,39999999992;14940,59999999998;4649,6;45534,40000000007;8434,400000000001;24791,999999999953;29688,799999999952;16869,599999999988;
15/01/1995;00:02:50;0,0;0,0;0,0;0,0;0,0;0,0;5412,600000000003;53909,80000000022;12554,799999999992;32035,599999999944;32259,39999999992;14940,59999999998;4649,6;45534,40000000007;8434,400000000001;24791,999999999953;29979,999999999953;16869,599999999988;
15/01/1995;00:03:00;0,0;0,0;0,0;0,0;0,0;0,0;5412,600000000003;53693,600000000224;12554,799999999992;32035,599999999944;32259,39999999992;15156,799999999981;4649,6;45534,40000000007;8434,400000000001;24791,999999999953;29979,999999999953;16578,39999999999;
15/01/1995;00:03:10;0,0;0,0;0,0;0,0;0,0;0,0;5412,600000000003;53477,40000000023;12338,599999999991;32035,599999999944;32043,19999999992;15372,999999999982;4649,6;45534,40000000007;8143,200000000003;24791,999999999953;29979,999999999953;16578,39999999999;
15/01/1995;00:03:20;0,0;0,0;0,0;0,0;0,0;0,0;5412,600000000003;53045,000000000226;12338,599999999991;32035,599999999944;31826,99999999992;15156,799999999981;4649,6;45243,20000000007;8143,200000000003;24791,999999999953;29688,799999999952;16578,39999999999;
15/01/1995;00:03:30;0,0;0,0;0,0;0,0;0,0;0,0;5412,600000000003;52828,80000000023;12338,599999999991;31819,399999999943;31610,79999999992;15156,799999999981;4940,8;45243,20000000007;8143,200000000003;25083,199999999953;29979,99999999995;16578,39999999999;
15/01/1995;00:03:40;0,0;0,0;0,0;0,0;0,0;0,0;5412,600000000003;52828,800000000236;12338,599999999991;31819,399999999943;31610,79999999992;15156,799999999981;4940,8;45534,40000000007;8143,200000000003;25083,199999999953;30271,19999999995;16578,39999999999;
15/01/1995;00:03:50;0,0;0,0;0,0;0,0;0,0;0,0;5412,600000000003;53045,00000000023;12338,599999999991;31819,399999999943;31610,79999999992;14940,59999999998;4940,8;45534,40000000007;7852,000000000004;25083,199999999953;30562,39999999995;16578,39999999999;
15/01/1995;00:04:00;0,0;0,0;0,0;0,0;0,0;0,0;5412,600000000003;53045,00000000025;12338,599999999991;31603,199999999943;31610,79999999992;14940,59999999998;4940,8;45534,40000000007;7852,000000000004;25083,199999999953;30562,39999999995;16578,39999999999;
