Date;Time;neighbourhood0_LightingFull_activePower_sum;neighbourhood1_LightingFull_activePower_sum;neighbourhood2_LightingFull_activePower_sum;neighbourhood3_LightingFull_activePower_sum;neighbourhood4_LightingFull_activePower_sum;neighbourhood5_LightingFull_activePower_sum;neighbourhood0_RefrigeratorFull_activePower_sum;neighbourhood1_RefrigeratorFull_activePower_sum;neighbourhood2_RefrigeratorFull_activePower_sum;neighbourhood3_RefrigeratorFull_activePower_sum;neighbourhood4_RefrigeratorFull_activePower_sum;neighbourhood5_RefrigeratorFull_activePower_sum;neighbourhood0_FreezerFull_activePower_sum;neighbourhood1_FreezerFull_activePower_sum;neighbourhood2_FreezerFull_activePower_sum;neighbourhood3_FreezerFull_activePower_sum;neighbourhood4_FreezerFull_activePower_sum;neighbourhood5_FreezerFull_activePower_sum;
15/01/1995;00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;5412,600000000001;59963,400000000256;10825,199999999993;29441,199999999943;35934,799999999974;17751,199999999983;4649,600000000001;50484,80000000005;9308,0;25956,79999999996;27941,59999999995;15704,799999999992;
15/01/1995;00:00:10;0,0;0,0;0,0;0,0;0,0;0,0;5412,600000000001;59747,20000000026;10825,199999999993;29441,199999999943;35718,59999999998;17751,199999999983;4649,600000000001;50193,600000000035;9599,199999999999;25956,79999999996;27941,59999999995;15704,799999999992;
15/01/1995;00:00:20;0,0;0,0;0,0;0,0;0,0;0,0;5412,600000000001;59531,00000000026;10825,199999999993;29441,199999999943;35934,799999999974;17751,199999999983;4649,600000000001;49611,20000000004;9599,199999999999;25956,79999999996;27941,59999999995;15704,799999999992;
15/01/1995;00:00:30;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000002;59314,80000000025;11041,399999999994;29008,79999999994;35718,59999999998;17751,199999999983;4649,600000000001;50484,80000000005;9599,199999999999;25956,79999999996;28232,799999999952;15704,799999999992;
15/01/1995;00:00:40;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000002;59098,60000000025;11041,399999999994;29008,79999999994;35934,799999999974;17751,199999999983;4649,600000000001;50193,60000000008;9599,199999999999;26247,99999999996;28232,799999999952;15413,599999999993;
15/01/1995;00:00:50;0,0;0,0;0,0;0,0;0,0;0,0;5412,600000000001;58882,400000000256;11041,399999999994;28360,19999999994;35934,799999999974;17534,99999999998;4940,800000000001;50776,0000000001;9599,199999999999;26830,39999999996;28232,799999999952;15413,599999999993;
15/01/1995;00:01:00;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000002;58666,20000000025;11041,399999999994;28360,19999999994;35502,399999999965;17534,99999999998;4940,800000000001;50484,800000000105;9599,199999999999;26830,39999999996;28232,799999999952;15413,599999999993;
15/01/1995;00:01:10;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000002;58233,80000000026;10825,199999999993;28360,19999999994;35502,399999999965;17318,79999999998;4940,800000000001;50484,800000000105;9599,199999999999;26830,39999999996;28232,799999999952;15413,599999999993;
15/01/1995;00:01:20;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000002;58233,80000000026;10825,199999999993;28143,999999999938;35069,99999999997;17318,79999999998;4940,800000000001;50193,60000000008;9308,0;26830,39999999996;27941,599999999955;15413,599999999993;
15/01/1995;00:01:30;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000002;58450,000000000255;10825,199999999993;27927,799999999937;35069,99999999997;17102,599999999984;4940,800000000001;50193,60000000008;9308,0;26830,39999999996;28232,799999999952;15413,599999999993;
15/01/1995;00:01:40;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000002;58233,80000000025;10825,199999999993;27711,599999999937;34853,799999999974;17102,599999999984;4940,800000000001;50776,0000000001;9308,0;26539,199999999964;27941,599999999955;15704,799999999992;
15/01/1995;00:01:50;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000002;58017,60000000025;10825,199999999993;27495,399999999936;34637,59999999998;17102,599999999984;4940,800000000001;50776,0000000001;9599,2;26539,199999999964;27941,599999999955;15413,599999999993;
15/01/1995;00:02:00;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000002;57369,00000000026;11041,399999999994;27495,399999999936;34205,19999999995;17318,79999999998;4940,800000000001;50484,800000000076;9599,2;26830,39999999996;27941,599999999955;15413,599999999993;
15/01/1995;00:02:10;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000002;56936,60000000025;11257,599999999993;27711,599999999937;33988,99999999994;17318,79999999998;4940,800000000001;50484,800000000076;9599,2;26539,199999999964;28232,799999999956;15413,599999999993;
15/01/1995;00:02:20;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000002;56720,400000000256;11257,599999999993;27495,399999999936;33772,799999999945;17318,79999999998;4940,800000000001;50484,800000000076;9308,0;26539,199999999964;28232,799999999956;15704,799999999992;
15/01/1995;00:02:30;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000002;56720,400000000256;11257,599999999993;27495,399999999936;33556,59999999993;17534,99999999998;4940,800000000001;50484,800000000076;9308,0;26539,199999999964;27941,599999999955;15995,999999999993;
15/01/1995;00:02:40;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000002;56504,20000000026;11257,599999999993;27495,399999999936;33556,59999999993;17534,999999999978;4940,800000000001;50193,60000000008;9308,0;26539,199999999964;27941,599999999955;15995,999999999993;
15/01/1995;00:02:50;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000002;56288,00000000025;11257,599999999993;27711,599999999937;33556,59999999993;17751,199999999983;5232,000000000001;50193,60000000008;9308,0;26539,199999999964;27941,599999999955;15995,999999999993;
15/01/1995;00:03:00;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000002;56288,00000000025;11257,599999999993;27495,399999999936;32907,99999999992;17751,199999999983;5232,000000000001;50193,60000000008;9308,0;26539,199999999964;27941,599999999955;15704,799999999992;
15/01/1995;00:03:10;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000002;56504,20000000026;11257,599999999993;27279,199999999935;32907,99999999992;17751,199999999983;5232,000000000001;50193,60000000008;9308,0;26539,199999999964;27941,599999999955;15704,799999999992;
15/01/1995;00:03:20;0,0;0,0;0,0;0,0;0,0;0,0;5845,000000000002;56288,00000000026;11257,599999999993;27279,199999999935;32907,99999999992;17534,99999999998;5232,000000000001;50193,60000000008;9599,2;26539,199999999964;27941,599999999955;15704,799999999992;
15/01/1995;00:03:30;0,0;0,0;0,0;0,0;0,0;0,0;5845,000000000002;55639,400000000256;11257,599999999993;27062,999999999935;32907,99999999992;17102,599999999984;5232,000000000001;50193,60000000008;9890,399999999998;26539,199999999964;27359,199999999953;15704,799999999992;
15/01/1995;00:03:40;0,0;0,0;0,0;0,0;0,0;0,0;6061,200000000002;55423,20000000026;11257,599999999993;27062,999999999935;32259,399999999918;17102,599999999984;5232,000000000001;50193,60000000008;9890,399999999998;26539,199999999964;27067,999999999953;15704,799999999992;
15/01/1995;00:03:50;0,0;0,0;0,0;0,0;0,0;0,0;6061,200000000002;54990,80000000025;11041,399999999994;27062,999999999935;32259,399999999918;17102,599999999984;5232,000000000001;50484,800000000105;9890,399999999998;26247,999999999964;27359,199999999953;15704,799999999992;
15/01/1995;00:04:00;0,0;0,0;0,0;0,0;0,0;0,0;5845,000000000002;54126,000000000255;11041,399999999994;27062,999999999935;32043,199999999917;17102,599999999984;5232,000000000001;50776,000000000095;9890,399999999998;25956,799999999963;27359,199999999953;15704,799999999992;
15/01/1995;00:04:10;0,0;0,0;0,0;0,0;0,0;0,0;5845,000000000002;53909,80000000026;10176,599999999991;27062,999999999935;31610,799999999916;16886,399999999983;5232,000000000001;51067,20000000009;9890,399999999998;25956,799999999963;27067,999999999953;15995,999999999993;
15/01/1995;00:04:20;0,0;0,0;0,0;0,0;0,0;0,0;5845,000000000002;53045,00000000025;10176,599999999991;26630,599999999933;31610,799999999916;16670,199999999983;5232,000000000001;50776,000000000095;9890,399999999998;26247,999999999964;26485,599999999955;15995,999999999993;
15/01/1995;00:04:30;0,0;0,0;0,0;0,0;0,0;0,0;5845,000000000002;53045,00000000025;9960,399999999998;25981,999999999935;32043,199999999917;16670,199999999983;5232,000000000001;51067,2000000001;9890,399999999998;26247,999999999964;26776,799999999956;15995,999999999993;
15/01/1995;00:04:40;0,0;0,0;0,0;0,0;0,0;0,0;5845,000000000002;53261,200000000244;9960,399999999998;25981,999999999935;31826,999999999916;16670,199999999983;5232,000000000001;51067,2000000001;9890,399999999998;26247,999999999964;26776,799999999956;15995,999999999993;
15/01/1995;00:04:50;0,0;0,0;0,0;0,0;0,0;0,0;5845,000000000002;53045,00000000025;9960,399999999998;25765,799999999934;31826,999999999916;16670,199999999983;5232,000000000001;51358,400000000096;9890,399999999998;26247,99999999996;26776,799999999956;15995,999999999993;
15/01/1995;00:05:00;0,0;0,0;0,0;0,0;0,0;0,0;5845,000000000002;53261,200000000244;9960,399999999998;25549,599999999933;31826,999999999916;16670,199999999983;5232,000000000001;51358,400000000096;9599,2;26247,99999999996;27359,199999999953;15995,999999999993;
15/01/1995;00:05:10;0,0;0,0;0,0;0,0;0,0;0,0;5845,000000000002;52612,600000000224;9960,399999999998;25333,399999999932;31826,999999999913;16670,199999999983;5232,000000000001;51067,2000000001;9599,2;26247,99999999996;27650,399999999954;15995,999999999993;
15/01/1995;00:05:20;0,0;0,0;0,0;0,0;0,0;0,0;5628,800000000002;52828,800000000236;9960,399999999998;25333,399999999932;31826,999999999913;16670,199999999983;5232,000000000001;51358,400000000096;9599,2;26247,99999999996;27650,399999999954;15704,799999999992;
