Date;Time;lg0b1pb_activePower;lg1b1pb_activePower;lg2b1pb_activePower;lg3b1pb_activePower;lg4b1pb_activePower;lg5b1pb_activePower;
15/01/1995;01:58:10;13416,399999999998;156641,40000000017;31994,4;79509,39999999998;104086,59999999992;49094,8;
15/01/1995;01:58:20;13416,399999999998;156641,40000000017;31994,4;79509,39999999998;104086,59999999992;49094,8;
15/01/1995;01:58:30;13416,399999999998;156209,00000000015;31994,4;79584,4;103362,99999999993;48371,200000000004;
15/01/1995;01:58:40;13416,399999999998;156209,00000000015;31994,4;79584,4;103362,99999999993;48371,200000000004;
15/01/1995;01:58:50;13416,399999999998;156209,00000000015;31994,4;79584,4;103362,99999999993;48371,200000000004;
15/01/1995;01:59:00;13632,599999999999;156866,40000000014;31412,0;79368,19999999998;103504,19999999992;48371,2;
15/01/1995;01:59:10;13632,599999999999;156866,40000000014;31412,0;79368,19999999998;103504,19999999992;48371,2;
15/01/1995;01:59:20;13632,599999999999;156866,40000000014;31412,0;79368,19999999998;103504,19999999992;48371,2;
15/01/1995;01:59:30;13632,599999999999;157515,00000000017;31553,2;79002,0;103504,19999999992;48587,4;
15/01/1995;01:59:40;13632,599999999999;157515,00000000017;31553,2;79002,0;103504,19999999992;48587,4;
15/01/1995;01:59:50;13632,599999999999;157515,00000000017;31553,2;79002,0;103504,19999999992;48587,4;
15/01/1995;02:00:00;13632,599999999999;156575,20000000013;31337,0;79002,0;103071,79999999992;49019,8;
15/01/1995;02:00:10;13632,599999999999;156575,20000000013;31337,0;79002,0;103071,79999999992;49019,8;
15/01/1995;02:00:20;13632,599999999999;156575,20000000013;31337,0;79002,0;103071,79999999992;49019,8;
15/01/1995;02:00:30;13632,599999999999;156434,00000000015;31769,4;79293,2;102996,79999999992;49094,8;
15/01/1995;02:00:40;13632,599999999999;156434,00000000015;31769,4;79293,2;102996,79999999992;49094,8;
15/01/1995;02:00:50;13632,599999999999;156434,00000000015;31769,4;79293,2;102996,79999999992;49094,8;
15/01/1995;02:01:00;13848,799999999997;156500,20000000013;31262,0;78860,8;101906,99999999993;48662,40000000001;
15/01/1995;02:01:10;13848,799999999997;156500,20000000013;31262,0;78860,8;101906,99999999993;48662,40000000001;
15/01/1995;02:01:20;13848,799999999997;156500,20000000013;31262,0;78860,8;101906,99999999993;48662,40000000001;
15/01/1995;02:01:30;13848,799999999997;155203,00000000012;30829,6;78428,4;101973,19999999992;48446,2;
15/01/1995;02:01:40;13848,799999999997;155203,00000000012;30829,6;78428,4;101973,19999999992;48446,2;
15/01/1995;02:01:50;13848,799999999997;155203,00000000012;30829,6;78428,4;101973,19999999992;48446,2;
15/01/1995;02:02:00;13848,799999999997;154986,80000000013;30322,199999999997;78362,20000000001;99727,39999999994;48521,2;
15/01/1995;02:02:10;13848,799999999997;154986,80000000013;30322,199999999997;78362,20000000001;99727,39999999994;48521,2;
15/01/1995;02:02:20;13848,799999999997;154986,80000000013;30322,199999999997;78362,20000000001;99727,39999999994;48521,2;
15/01/1995;02:02:30;13632,599999999999;155494,20000000013;30322,199999999997;78221,0;99586,19999999994;48812,399999999994;
15/01/1995;02:02:40;13632,599999999999;155494,20000000013;30322,199999999997;78221,0;99586,19999999994;48812,399999999994;
15/01/1995;02:02:50;13632,599999999999;155494,20000000013;30322,199999999997;78221,0;99586,19999999994;48812,399999999994;
15/01/1995;02:03:00;14214,999999999998;154197,00000000012;30105,999999999996;78221,0;99153,79999999994;48380,0;
15/01/1995;02:03:10;14214,999999999998;154197,00000000012;30105,999999999996;78221,0;99153,79999999994;48380,0;
15/01/1995;02:03:20;14214,999999999998;154197,00000000012;30105,999999999996;78221,0;99153,79999999994;48380,0;
15/01/1995;02:03:30;14214,999999999998;154770,60000000012;29814,799999999996;78154,79999999999;98138,99999999996;48455,0;
15/01/1995;02:03:40;14214,999999999998;154770,60000000012;29814,799999999996;78154,79999999999;98138,99999999996;48455,0;
15/01/1995;02:03:50;14214,999999999998;154770,60000000012;29814,799999999996;78154,79999999999;98138,99999999996;48455,0;
15/01/1995;02:04:00;14431,199999999999;155569,20000000013;30030,999999999996;77647,4;97490,39999999995;48238,8;
15/01/1995;02:04:10;14431,199999999999;155569,20000000013;30030,999999999996;77647,4;97490,39999999995;48238,8;
15/01/1995;02:04:20;14431,199999999999;155569,20000000013;30030,999999999996;77647,4;97490,39999999995;48238,8;
15/01/1995;02:04:30;14431,199999999999;154413,20000000013;29814,799999999996;77647,40000000001;98288,99999999996;48238,8;
15/01/1995;02:04:40;14431,199999999999;154413,20000000013;29814,799999999996;77647,40000000001;98288,99999999996;48238,8;
15/01/1995;02:04:50;14431,199999999999;154413,20000000013;29814,799999999996;77647,40000000001;98288,99999999996;48238,8;
15/01/1995;02:05:00;14431,199999999999;153980,80000000005;30105,999999999996;77140,0;97565,39999999995;47731,40000000001;
15/01/1995;02:05:10;14431,199999999999;153980,80000000005;30105,999999999996;77140,0;97565,39999999995;47731,40000000001;
15/01/1995;02:05:20;14431,199999999999;153980,80000000005;30105,999999999996;77140,0;97565,39999999995;47731,40000000001;
15/01/1995;02:05:30;14214,999999999998;153107,20000000007;29598,599999999995;76632,6;97499,19999999995;48530,0;
15/01/1995;02:05:40;14214,999999999998;153107,20000000007;29598,599999999995;76632,6;97499,19999999995;48530,0;
15/01/1995;02:05:50;14214,999999999998;153107,20000000007;29598,599999999995;76632,6;97499,19999999995;48530,0;
15/01/1995;02:06:00;13923,799999999997;153473,40000000008;29307,399999999994;75984,0;97141,79999999996;48530,0;
15/01/1995;02:06:10;13923,799999999997;153473,40000000008;29307,399999999994;75984,0;97141,79999999996;48530,0;
15/01/1995;02:06:20;13923,799999999997;153473,40000000008;29307,399999999994;75984,0;97141,79999999996;48530,0;
15/01/1995;02:06:30;13923,799999999997;152974,80000000005;29091,199999999993;75767,8;96634,39999999997;49112,4;
15/01/1995;02:06:40;13923,799999999997;152974,80000000005;29091,199999999993;75767,8;96634,39999999997;49112,4;
15/01/1995;02:06:50;13923,799999999997;152974,80000000005;29091,199999999993;75767,8;96634,39999999997;49112,4;
15/01/1995;02:07:00;13923,799999999997;153407,20000000007;28874,999999999993;75044,20000000001;94970,99999999997;48605,0;
15/01/1995;02:07:10;13923,799999999997;153407,20000000007;28874,999999999993;75044,20000000001;94970,99999999997;48605,0;
15/01/1995;02:07:20;13923,799999999997;153407,20000000007;28874,999999999993;75044,20000000001;94970,99999999997;48605,0;
15/01/1995;02:07:30;13923,799999999997;154064,6000000001;28583,799999999992;74753,00000000001;94031,19999999997;48896,2;
15/01/1995;02:07:40;13923,799999999997;154064,6000000001;28583,799999999992;74753,00000000001;94031,19999999997;48896,2;
15/01/1995;02:07:50;13923,799999999997;154064,6000000001;28583,799999999992;74753,00000000001;94031,19999999997;48896,2;
15/01/1995;02:08:00;14356,199999999999;153632,20000000013;29091,199999999993;73380,80000000003;94097,39999999997;48680,0;
15/01/1995;02:08:10;14356,199999999999;153632,20000000013;29091,199999999993;73380,80000000003;94097,39999999997;48680,0;
15/01/1995;02:08:20;14356,199999999999;153632,20000000013;29091,199999999993;73380,80000000003;94097,39999999997;48680,0;
15/01/1995;02:08:30;14938,599999999999;153707,20000000013;29307,399999999994;73813,20000000003;94313,59999999996;48605,0;
15/01/1995;02:08:40;14938,599999999999;153707,20000000013;29307,399999999994;73813,20000000003;94313,59999999996;48605,0;
15/01/1995;02:08:50;14938,599999999999;153707,20000000013;29307,399999999994;73813,20000000003;94313,59999999996;48605,0;
15/01/1995;02:09:00;14938,599999999999;153632,20000000013;28658,799999999992;74245,60000000002;94172,39999999997;47956,40000000001;
15/01/1995;02:09:10;14938,599999999999;153632,20000000013;28658,799999999992;74245,60000000002;94172,39999999997;47956,40000000001;
15/01/1995;02:09:20;14938,599999999999;153632,20000000013;28658,799999999992;74245,60000000002;94172,39999999997;47956,40000000001;
15/01/1995;02:09:30;14647,399999999998;153124,8000000001;28658,799999999992;73738,20000000003;92725,19999999998;47956,40000000001;
15/01/1995;02:09:40;14647,399999999998;153124,8000000001;28658,799999999992;73738,20000000003;92725,19999999998;47956,40000000001;
15/01/1995;02:09:50;14647,399999999998;153124,8000000001;28658,799999999992;73738,20000000003;92725,19999999998;47956,40000000001;
15/01/1995;02:10:00;14431,199999999997;152974,80000000013;28658,799999999992;73305,80000000003;91926,59999999998;47665,2;
15/01/1995;02:10:10;14431,199999999997;152974,80000000013;28658,799999999992;73305,80000000003;91926,59999999998;47665,2;
15/01/1995;02:10:20;14431,199999999997;152974,80000000013;28658,799999999992;73305,80000000003;91926,59999999998;47665,2;
15/01/1995;02:10:30;14506,199999999997;153632,20000000013;29166,199999999993;73305,80000000003;92142,79999999999;47449,0;
15/01/1995;02:10:40;14506,199999999997;153632,20000000013;29166,199999999993;73305,80000000003;92142,79999999999;47449,0;
15/01/1995;02:10:50;14506,199999999997;153632,20000000013;29166,199999999993;73305,80000000003;92142,79999999999;47449,0;
15/01/1995;02:11:00;14506,199999999997;153782,2000000001;29166,199999999993;74029,40000000002;91851,59999999999;47374,0;
15/01/1995;02:11:10;14506,199999999997;153782,2000000001;29166,199999999993;74029,40000000002;91851,59999999999;47374,0;
15/01/1995;02:11:20;14506,199999999997;153782,2000000001;29166,199999999993;74029,40000000002;91851,59999999999;47374,0;
15/01/1995;02:11:30;14506,199999999997;152767,4000000001;28949,999999999993;72939,60000000003;91635,4;47590,20000000001;
15/01/1995;02:11:40;14506,199999999997;152767,4000000001;28949,999999999993;72939,60000000003;91635,4;47590,20000000001;
15/01/1995;02:11:50;14506,199999999997;152767,4000000001;28949,999999999993;72939,60000000003;91635,4;47590,20000000001;
15/01/1995;02:12:00;14214,999999999998;153133,6000000001;29532,399999999994;73522,00000000003;91785,4;48022,600000000006;
15/01/1995;02:12:10;14214,999999999998;153133,6000000001;29532,399999999994;73522,00000000003;91785,4;48022,600000000006;
15/01/1995;02:12:20;14214,999999999998;153133,6000000001;29532,399999999994;73522,00000000003;91785,4;48022,600000000006;
15/01/1995;02:12:30;13998,799999999996;154664,6000000001;29532,399999999994;73738,20000000004;91644,2;47590,20000000001;
15/01/1995;02:12:40;13998,799999999996;154664,6000000001;29532,399999999994;73738,20000000004;91644,2;47590,20000000001;
15/01/1995;02:12:50;13998,799999999996;154664,6000000001;29532,399999999994;73738,20000000004;91644,2;47590,20000000001;
15/01/1995;02:13:00;14289,999999999996;154016,00000000012;29316,199999999993;73597,00000000003;91578,0;47881,40000000001;
15/01/1995;02:13:10;14289,999999999996;154016,00000000012;29316,199999999993;73597,00000000003;91578,0;47881,40000000001;
15/01/1995;02:13:20;14289,999999999996;154016,00000000012;29316,199999999993;73597,00000000003;91578,0;47881,40000000001;
15/01/1995;02:13:30;14289,999999999996;154457,20000000013;29099,999999999993;73672,00000000004;90488,2;47665,20000000001;
15/01/1995;02:13:40;14289,999999999996;154457,20000000013;29099,999999999993;73672,00000000004;90488,2;47665,20000000001;
15/01/1995;02:13:50;14289,999999999996;154457,20000000013;29099,999999999993;73672,00000000004;90488,2;47665,20000000001;
15/01/1995;02:14:00;14289,999999999996;154382,2000000001;28883,799999999992;72948,40000000005;90272,0;47374,00000000001;
15/01/1995;02:14:10;14289,999999999996;154382,2000000001;28883,799999999992;72948,40000000005;90272,0;47374,00000000001;
15/01/1995;02:14:20;14289,999999999996;154382,2000000001;28883,799999999992;72948,40000000005;90272,0;47374,00000000001;
15/01/1995;02:14:30;14289,999999999996;153658,6000000001;28883,799999999992;72732,20000000006;90347,0;47374,00000000001;
15/01/1995;02:14:40;14289,999999999996;153658,6000000001;28883,799999999992;72732,20000000006;90347,0;47374,00000000001;
15/01/1995;02:14:50;14289,999999999996;153658,6000000001;28883,799999999992;72732,20000000006;90347,0;47374,00000000001;
15/01/1995;02:15:00;13998,799999999996;154391,00000000012;28883,799999999992;72516,00000000006;89764,59999999999;47157,8;
15/01/1995;02:15:10;13998,799999999996;154391,00000000012;28883,799999999992;72516,00000000006;89764,59999999999;47157,8;
15/01/1995;02:15:20;13998,799999999996;154391,00000000012;28883,799999999992;72516,00000000006;89764,59999999999;47157,8;
15/01/1995;02:15:30;14214,999999999996;154682,20000000013;29174,999999999993;72008,60000000005;89623,4;47232,8;
15/01/1995;02:15:40;14214,999999999996;154682,20000000013;29174,999999999993;72008,60000000005;89623,4;47232,8;
15/01/1995;02:15:50;14214,999999999996;154682,20000000013;29174,999999999993;72008,60000000005;89623,4;47232,8;
15/01/1995;02:16:00;14431,199999999997;154748,40000000014;28958,799999999992;72374,80000000005;89839,59999999999;47232,80000000001;
15/01/1995;02:16:10;14431,199999999997;154748,40000000014;28958,799999999992;72374,80000000005;89839,59999999999;47232,80000000001;
15/01/1995;02:16:20;14431,199999999997;154748,40000000014;28958,799999999992;72374,80000000005;89839,59999999999;47232,80000000001;
15/01/1995;02:16:30;14431,199999999997;152145,20000000013;29174,999999999996;72591,00000000004;89980,8;47016,600000000006;
15/01/1995;02:16:40;14431,199999999997;152145,20000000013;29174,999999999996;72591,00000000004;89980,8;47016,600000000006;
15/01/1995;02:16:50;14431,199999999997;152145,20000000013;29174,999999999996;72591,00000000004;89980,8;47016,600000000006;
15/01/1995;02:17:00;14431,199999999997;151346,6000000002;29174,999999999996;72807,20000000004;87951,20000000001;46368,000000000015;
15/01/1995;02:17:10;14431,199999999997;151346,6000000002;29174,999999999996;72807,20000000004;87951,20000000001;46368,000000000015;
15/01/1995;02:17:20;14431,199999999997;151346,6000000002;29174,999999999996;72807,20000000004;87951,20000000001;46368,000000000015;
15/01/1995;02:17:30;14722,399999999998;151346,6000000002;28958,799999999996;72807,20000000004;87377,60000000002;46293,000000000015;
15/01/1995;02:17:40;14722,399999999998;151346,6000000002;28958,799999999996;72807,20000000004;87377,60000000002;46293,000000000015;
15/01/1995;02:17:50;14722,399999999998;151346,6000000002;28958,799999999996;72807,20000000004;87377,60000000002;46293,000000000015;
15/01/1995;02:18:00;14722,399999999998;150265,60000000015;28958,799999999996;72807,20000000006;87960,00000000001;46509,20000000001;
15/01/1995;02:18:10;14722,399999999998;150265,60000000015;28958,799999999996;72807,20000000006;87960,00000000001;46509,20000000001;
15/01/1995;02:18:20;14722,399999999998;150265,60000000015;28958,799999999996;72807,20000000006;87960,00000000001;46509,20000000001;
15/01/1995;02:18:30;14431,199999999997;148677,20000000013;29174,999999999996;72807,20000000004;87452,60000000002;46076,80000000002;
15/01/1995;02:18:40;14431,199999999997;148677,20000000013;29174,999999999996;72807,20000000004;87452,60000000002;46076,80000000002;
15/01/1995;02:18:50;14431,199999999997;148677,20000000013;29174,999999999996;72807,20000000004;87452,60000000002;46076,80000000002;
15/01/1995;02:19:00;14647,399999999998;147662,4000000001;29391,199999999997;72807,20000000004;87668,8;45569,40000000002;
15/01/1995;02:19:10;14647,399999999998;147662,4000000001;29391,199999999997;72807,20000000004;87668,8;45569,40000000002;
15/01/1995;02:19:20;14647,399999999998;147662,4000000001;29391,199999999997;72807,20000000004;87668,8;45569,40000000002;
15/01/1995;02:19:30;14214,999999999996;148244,8000000001;29466,199999999997;73897,00000000004;87885,00000000001;45353,20000000002;
15/01/1995;02:19:40;14214,999999999996;148244,8000000001;29466,199999999997;73897,00000000004;87885,00000000001;45353,20000000002;
15/01/1995;02:19:50;14214,999999999996;148244,8000000001;29466,199999999997;73897,00000000004;87885,00000000001;45353,20000000002;
15/01/1995;02:20:00;14214,999999999996;148536,00000000012;28817,6;74263,20000000004;87668,80000000002;44845,80000000002;
15/01/1995;02:20:10;14214,999999999996;148536,00000000012;28817,6;74263,20000000004;87668,80000000002;44845,80000000002;
15/01/1995;02:20:20;14214,999999999996;148536,00000000012;28817,6;74263,20000000004;87668,80000000002;44845,80000000002;
15/01/1995;02:20:30;14506,199999999997;148103,6000000001;28601,399999999998;73755,80000000003;87020,20000000003;45137,000000000015;
15/01/1995;02:20:40;14506,199999999997;148103,6000000001;28601,399999999998;73755,80000000003;87020,20000000003;45137,000000000015;
15/01/1995;02:20:50;14506,199999999997;148103,6000000001;28601,399999999998;73755,80000000003;87020,20000000003;45137,000000000015;
15/01/1995;02:21:00;14289,999999999996;146656,40000000008;28676,399999999998;73032,20000000006;86804,00000000003;45569,40000000002;
15/01/1995;02:21:10;14289,999999999996;146656,40000000008;28676,399999999998;73032,20000000006;86804,00000000003;45569,40000000002;
15/01/1995;02:21:20;14289,999999999996;146656,40000000008;28676,399999999998;73032,20000000006;86804,00000000003;45569,40000000002;
15/01/1995;02:21:30;14289,999999999996;146731,40000000008;28676,399999999998;72674,80000000005;86446,60000000003;44845,80000000002;
15/01/1995;02:21:40;14289,999999999996;146731,40000000008;28676,399999999998;72674,80000000005;86446,60000000003;44845,80000000002;
15/01/1995;02:21:50;14289,999999999996;146731,40000000008;28676,399999999998;72674,80000000005;86446,60000000003;44845,80000000002;
15/01/1995;02:22:00;14289,999999999996;146515,20000000007;27952,799999999996;73041,00000000004;86371,60000000003;44272,200000000026;
15/01/1995;02:22:10;14289,999999999996;146515,20000000007;27952,799999999996;73041,00000000004;86371,60000000003;44272,200000000026;
15/01/1995;02:22:20;14289,999999999996;146515,20000000007;27952,799999999996;73041,00000000004;86371,60000000003;44272,200000000026;
15/01/1995;02:22:30;14289,999999999996;146947,6000000001;27952,799999999996;72533,60000000005;85789,20000000004;44995,80000000002;
15/01/1995;02:22:40;14289,999999999996;146947,6000000001;27952,799999999996;72533,60000000005;85789,20000000004;44995,80000000002;
15/01/1995;02:22:50;14289,999999999996;146947,6000000001;27952,799999999996;72533,60000000005;85789,20000000004;44995,80000000002;
15/01/1995;02:23:00;14289,999999999996;146299,00000000006;27661,599999999995;72533,60000000005;86221,60000000003;44488,400000000016;
15/01/1995;02:23:10;14289,999999999996;146299,00000000006;27661,599999999995;72533,60000000005;86221,60000000003;44488,400000000016;
15/01/1995;02:23:20;14289,999999999996;146299,00000000006;27661,599999999995;72533,60000000005;86221,60000000003;44488,400000000016;
15/01/1995;02:23:30;14289,999999999996;145932,80000000008;28385,199999999993;72816,00000000006;84990,60000000005;44272,20000000002;
15/01/1995;02:23:40;14289,999999999996;145932,80000000008;28385,199999999993;72816,00000000006;84990,60000000005;44272,20000000002;
15/01/1995;02:23:50;14289,999999999996;145932,80000000008;28385,199999999993;72816,00000000006;84990,60000000005;44272,20000000002;
15/01/1995;02:24:00;14289,999999999996;146947,6000000001;27877,799999999992;72816,00000000006;86512,80000000005;44272,20000000002;
15/01/1995;02:24:10;14289,999999999996;146947,6000000001;27877,799999999992;72816,00000000006;86512,80000000005;44272,20000000002;
15/01/1995;02:24:20;14289,999999999996;146947,6000000001;27877,799999999992;72816,00000000006;86512,80000000005;44272,20000000002;
15/01/1995;02:24:30;13857,599999999997;145716,6000000001;27586,599999999995;73323,40000000005;86804,00000000004;43116,20000000002;
15/01/1995;02:24:40;13857,599999999997;145716,6000000001;27586,599999999995;73323,40000000005;86804,00000000004;43116,20000000002;
15/01/1995;02:24:50;13857,599999999997;145716,6000000001;27586,599999999995;73323,40000000005;86804,00000000004;43116,20000000002;
15/01/1995;02:25:00;13857,599999999997;145641,6000000001;27295,399999999994;72599,80000000005;85573,00000000006;43191,20000000002;
15/01/1995;02:25:10;13857,599999999997;145641,6000000001;27295,399999999994;72599,80000000005;85573,00000000006;43191,20000000002;
15/01/1995;02:25:20;13857,599999999997;145641,6000000001;27295,399999999994;72599,80000000005;85573,00000000006;43191,20000000002;
15/01/1995;02:25:30;13857,599999999997;144269,40000000008;27661,59999999999;72026,20000000006;85356,80000000006;43266,20000000001;
15/01/1995;02:25:40;13857,599999999997;144269,40000000008;27661,59999999999;72026,20000000006;85356,80000000006;43266,20000000001;
15/01/1995;02:25:50;13857,599999999997;144269,40000000008;27661,59999999999;72026,20000000006;85356,80000000006;43266,20000000001;
15/01/1995;02:26:00;13857,599999999997;144701,8000000001;27877,799999999992;71735,00000000006;85431,80000000005;44139,80000000001;
15/01/1995;02:26:10;13857,599999999997;144701,8000000001;27877,799999999992;71735,00000000006;85431,80000000005;44139,80000000001;
15/01/1995;02:26:20;13857,599999999997;144701,8000000001;27877,799999999992;71735,00000000006;85431,80000000005;44139,80000000001;
15/01/1995;02:26:30;14073,799999999997;144269,40000000008;27586,59999999999;72026,20000000004;85290,60000000005;44722,20000000001;
15/01/1995;02:26:40;14073,799999999997;144269,40000000008;27586,59999999999;72026,20000000004;85290,60000000005;44722,20000000001;
15/01/1995;02:26:50;14073,799999999997;144269,40000000008;27586,59999999999;72026,20000000004;85290,60000000005;44722,20000000001;
15/01/1995;02:27:00;14364,999999999998;144701,80000000008;28093,999999999993;71810,00000000004;84567,00000000006;44431,00000000001;
15/01/1995;02:27:10;14364,999999999998;144701,80000000008;28093,999999999993;71810,00000000004;84567,00000000006;44431,00000000001;
15/01/1995;02:27:20;14364,999999999998;144701,80000000008;28093,999999999993;71810,00000000004;84567,00000000006;44431,00000000001;
15/01/1995;02:27:30;14581,199999999997;144494,40000000008;28093,999999999993;71518,80000000005;83627,20000000006;43707,40000000001;
15/01/1995;02:27:40;14581,199999999997;144494,40000000008;28093,999999999993;71518,80000000005;83627,20000000006;43707,40000000001;
15/01/1995;02:27:50;14581,199999999997;144494,40000000008;28093,999999999993;71518,80000000005;83627,20000000006;43707,40000000001;
15/01/1995;02:28:00;14872,399999999998;145443,00000000006;27877,799999999992;71885,00000000004;83194,80000000006;43707,40000000001;
15/01/1995;02:28:10;14872,399999999998;145443,00000000006;27877,799999999992;71885,00000000004;83194,80000000006;43707,40000000001;
15/01/1995;02:28:20;14872,399999999998;145443,00000000006;27877,799999999992;71885,00000000004;83194,80000000006;43707,40000000001;
15/01/1995;02:28:30;14872,399999999998;145226,8000000001;27661,59999999999;72392,40000000005;82903,60000000006;44139,8;
15/01/1995;02:28:40;14872,399999999998;145226,8000000001;27661,59999999999;72392,40000000005;82903,60000000006;44139,8;
15/01/1995;02:28:50;14872,399999999998;145226,8000000001;27661,59999999999;72392,40000000005;82903,60000000006;44139,8;
15/01/1995;02:29:00;14872,399999999998;144212,00000000012;27952,799999999992;71960,00000000004;82321,20000000007;44139,8;
15/01/1995;02:29:10;14872,399999999998;144212,00000000012;27952,799999999992;71960,00000000004;82321,20000000007;44139,8;
15/01/1995;02:29:20;14872,399999999998;144212,00000000012;27952,799999999992;71960,00000000004;82321,20000000007;44139,8;
15/01/1995;02:29:30;14872,399999999998;144503,2000000001;27736,59999999999;72467,40000000005;81381,40000000007;43707,40000000001;
15/01/1995;02:29:40;14872,399999999998;144503,2000000001;27736,59999999999;72467,40000000005;81381,40000000007;43707,40000000001;
15/01/1995;02:29:50;14872,399999999998;144503,2000000001;27736,59999999999;72467,40000000005;81381,40000000007;43707,40000000001;
15/01/1995;02:30:00;14872,399999999998;143563,40000000008;27736,59999999999;72974,80000000005;82038,80000000006;43923,600000000006;
15/01/1995;02:30:10;14872,399999999998;143563,40000000008;27736,59999999999;72974,80000000005;82038,80000000006;43923,600000000006;
15/01/1995;02:30:20;14872,399999999998;143563,40000000008;27736,59999999999;72974,80000000005;82038,80000000006;43923,600000000006;
15/01/1995;02:30:30;15379,8;142914,8000000001;27661,599999999995;73191,00000000004;82837,40000000005;43416,2;
15/01/1995;02:30:40;15379,8;142914,8000000001;27661,599999999995;73191,00000000004;82837,40000000005;43416,2;
15/01/1995;02:30:50;15379,8;142914,8000000001;27661,599999999995;73191,00000000004;82837,40000000005;43416,2;
15/01/1995;02:31:00;15304,8;142482,40000000008;27661,599999999995;72683,60000000005;82330,00000000004;43416,2;
15/01/1995;02:31:10;15304,8;142482,40000000008;27661,599999999995;72683,60000000005;82330,00000000004;43416,2;
15/01/1995;02:31:20;15304,8;142482,40000000008;27661,599999999995;72683,60000000005;82330,00000000004;43416,2;
15/01/1995;02:31:30;15304,8;142557,40000000008;27661,599999999995;71668,80000000005;81822,60000000005;43491,2;
15/01/1995;02:31:40;15304,8;142557,40000000008;27661,599999999995;71668,80000000005;81822,60000000005;43491,2;
15/01/1995;02:31:50;15304,8;142557,40000000008;27661,599999999995;71668,80000000005;81822,60000000005;43491,2;
15/01/1995;02:32:00;15304,8;140960,20000000007;28243,999999999996;71377,60000000005;80807,80000000006;43707,40000000001;
15/01/1995;02:32:10;15304,8;140960,20000000007;28243,999999999996;71377,60000000005;80807,80000000006;43707,40000000001;
15/01/1995;02:32:20;15304,8;140960,20000000007;28243,999999999996;71377,60000000005;80807,80000000006;43707,40000000001;
15/01/1995;02:32:30;15304,8;139879,20000000007;28027,799999999996;71743,80000000005;80591,60000000006;43641,200000000004;
15/01/1995;02:32:40;15304,8;139879,20000000007;28027,799999999996;71743,80000000005;80591,60000000006;43641,200000000004;
15/01/1995;02:32:50;15304,8;139879,20000000007;28027,799999999996;71743,80000000005;80591,60000000006;43641,200000000004;
15/01/1995;02:33:00;15088,599999999999;139879,20000000007;28027,799999999996;71743,80000000005;80666,60000000006;43716,200000000004;
15/01/1995;02:33:10;15088,599999999999;139879,20000000007;28027,799999999996;71743,80000000005;80666,60000000006;43716,200000000004;
15/01/1995;02:33:20;15088,599999999999;139879,20000000007;28027,799999999996;71743,80000000005;80666,60000000006;43716,200000000004;
15/01/1995;02:33:30;14872,399999999998;139663,00000000006;27520,399999999994;70729,00000000006;80018,00000000006;43208,8;
15/01/1995;02:33:40;14872,399999999998;139663,00000000006;27520,399999999994;70729,00000000006;80018,00000000006;43208,8;
15/01/1995;02:33:50;14872,399999999998;139663,00000000006;27520,399999999994;70729,00000000006;80018,00000000006;43208,8;
15/01/1995;02:34:00;14872,399999999998;140029,20000000007;28027,799999999996;70729,00000000007;80018,00000000007;43208,8;
15/01/1995;02:34:10;14872,399999999998;140029,20000000007;28027,799999999996;70729,00000000007;80018,00000000007;43208,8;
15/01/1995;02:34:20;14872,399999999998;140029,20000000007;28027,799999999996;70729,00000000007;80018,00000000007;43208,8;
15/01/1995;02:34:30;14872,399999999998;139164,40000000005;28460,199999999997;70729,00000000007;80159,20000000007;43500,00000000001;
15/01/1995;02:34:40;14872,399999999998;139164,40000000005;28460,199999999997;70729,00000000007;80159,20000000007;43500,00000000001;
15/01/1995;02:34:50;14872,399999999998;139164,40000000005;28460,199999999997;70729,00000000007;80159,20000000007;43500,00000000001;
15/01/1995;02:35:00;14872,399999999998;139671,80000000005;28318,999999999996;70729,00000000007;80018,00000000007;44007,40000000001;
15/01/1995;02:35:10;14872,399999999998;139671,80000000005;28318,999999999996;70729,00000000007;80018,00000000007;44007,40000000001;
15/01/1995;02:35:20;14872,399999999998;139671,80000000005;28318,999999999996;70729,00000000007;80018,00000000007;44007,40000000001;
15/01/1995;02:35:30;15088,599999999999;140686,60000000003;28318,999999999996;70945,20000000007;79726,80000000008;44298,600000000006;
15/01/1995;02:35:40;15088,599999999999;140686,60000000003;28318,999999999996;70945,20000000007;79726,80000000008;44298,600000000006;
15/01/1995;02:35:50;15088,599999999999;140686,60000000003;28318,999999999996;70945,20000000007;79726,80000000008;44298,600000000006;
15/01/1995;02:36:00;15088,599999999999;140254,20000000004;28102,799999999996;70870,20000000006;80450,40000000008;44082,40000000001;
15/01/1995;02:36:10;15088,599999999999;140254,20000000004;28102,799999999996;70870,20000000006;80450,40000000008;44082,40000000001;
15/01/1995;02:36:20;15088,599999999999;140254,20000000004;28102,799999999996;70870,20000000006;80450,40000000008;44082,40000000001;
15/01/1995;02:36:30;14797,4;139746,80000000005;28102,799999999996;70579,00000000004;81249,00000000007;44082,40000000001;
15/01/1995;02:36:40;14797,4;139746,80000000005;28102,799999999996;70579,00000000004;81249,00000000007;44082,40000000001;
15/01/1995;02:36:50;14797,4;139746,80000000005;28102,799999999996;70579,00000000004;81249,00000000007;44082,40000000001;
15/01/1995;02:37:00;15013,599999999999;139314,40000000005;28102,799999999996;70362,80000000005;80384,20000000008;44157,40000000001;
